,geometry,centroid,centroid_x,centroid_y,zone_label
917,"POLYGON ((-73.75981573349824 40.7648192158131, -73.74974700629318 40.764710561031876, -73.74960349559034 40.772366045383585, -73.75967337781246 40.77247472933108, -73.75981573349824 40.7648192158131))",POINT (-73.75470990376212 40.76859271110752),-73.75470990376212,40.76859271110752,610
918,"POLYGON ((-73.75967337781246 40.77247472933108, -73.74960349559034 40.772366045383585, -73.74945992969771 40.780021519128915, -73.75953096738083 40.780130232249284, -73.75967337781246 40.77247472933108))",POINT (-73.75456694308323 40.77624820476047),-73.75456694308323,40.77624820476047,611
931,"POLYGON ((-73.75203569131081 40.64222136942254, -73.74198543894377 40.64211230597608, -73.74184166009965 40.64976793065309, -73.7518930603832 40.64987702339522, -73.75203569131081 40.64222136942254))",POINT (-73.74693896316278 40.64599473026499),-73.74693896316278,40.64599473026499,612
932,"POLYGON ((-73.7518930603832 40.64987702339522, -73.74184166009965 40.64976793065309, -73.74169782600801 40.65742354472667, -73.75175037464889 40.6575326667711, -73.7518930603832 40.64987702339522))",POINT (-73.74679573076267 40.65365036430934),-73.74679573076267,40.65365036430934,613
933,"POLYGON ((-73.75175037464889 40.6575326667711, -73.74169782600801 40.65742354472667, -73.7415539366448 40.665079148196234, -73.75160763408405 40.665188299549555, -73.75175037464889 40.6575326667711))",POINT (-73.7466524433235 40.66130598775329),-73.7466524433235,40.66130598775329,614
934,"POLYGON ((-73.75160763408405 40.665188299549555, -73.7415539366448 40.665079148196234, -73.741409991986 40.672734741061156, -73.75146483866484 40.67284392173001, -73.75160763408405 40.665188299549555))",POINT (-73.74650910082127 40.66896160059621),-73.74650910082127,40.66896160059621,615
935,"POLYGON ((-73.75146483866484 40.67284392173001, -73.741409991986 40.672734741061156, -73.74126599200756 40.68039032332084, -73.75132198836741 40.680499533311846, -73.75146483866484 40.67284392173001))",POINT (-73.74636570323213 40.67661720283752),-73.74636570323213,40.67661720283752,616
936,"POLYGON ((-73.75132198836741 40.680499533311846, -73.74126599200756 40.68039032332084, -73.74112193668539 40.68804589497468, -73.75117908316787 40.68815513429446, -73.75132198836741 40.680499533311846))",POINT (-73.74622225053203 40.68427279447659),-73.74622225053203,40.68427279447659,617
937,"POLYGON ((-73.75117908316787 40.68815513429446, -73.74112193668539 40.68804589497468, -73.74097782599543 40.69570145602208, -73.75103612304233 40.69581072467727, -73.75117908316787 40.68815513429446))",POINT (-73.74607874269702 40.691928375512845),-73.74607874269702,40.691928375512845,618
938,"POLYGON ((-73.75103612304233 40.69581072467727, -73.74097782599543 40.69570145602208, -73.74083365991359 40.70335700646242, -73.75089310796687 40.70346630445966, -73.75103612304233 40.69581072467727))",POINT (-73.74593517970314 40.69958394594567),-73.74593517970314,40.69958394594567,619
939,"POLYGON ((-73.75089310796687 40.70346630445966, -73.74083365991359 40.70335700646242, -73.74068943841573 40.7110125462951, -73.75075003791761 40.711121873641034, -73.75089310796687 40.70346630445966))",POINT (-73.74579156152635 40.707239505774474),-73.74579156152635,40.707239505774474,620
940,"POLYGON ((-73.75075003791761 40.711121873641034, -73.74068943841573 40.7110125462951, -73.74054516147774 40.71866807551954, -73.7506069128706 40.718777432220776, -73.75075003791761 40.711121873641034))",POINT (-73.74564788814261 40.71489505499863),-73.74564788814261,40.71489505499863,621
941,"POLYGON ((-73.7506069128706 40.718777432220776, -73.74054516147774 40.71866807551954, -73.74040082907547 40.72632359413512, -73.75046373280185 40.72643298019832, -73.7506069128706 40.718777432220776))",POINT (-73.74550415952793 40.72255059361756),-73.74550415952793,40.72255059361756,622
942,"POLYGON ((-73.75046373280185 40.72643298019832, -73.74040082907547 40.72632359413512, -73.74025644118475 40.73397910214123, -73.75032049768744 40.73408851757304, -73.75046373280185 40.72643298019832))",POINT (-73.7453603756582 40.73020612163065),-73.7453603756582,40.73020612163065,623
943,"POLYGON ((-73.75032049768744 40.73408851757304, -73.74025644118475 40.73397910214123, -73.74011199778144 40.74163459953727, -73.75017720750337 40.74174404434436, -73.75032049768744 40.73408851757304))",POINT (-73.74521653650939 40.73786163903732),-73.74521653650939,40.73786163903732,624
944,"POLYGON ((-73.75017720750337 40.74174404434436, -73.74011199778144 40.74163459953727, -73.73996749884131 40.74929008632266, -73.75003386222565 40.74939956051166, -73.75017720750337 40.74174404434436))",POINT (-73.74507264205737 40.745517145836956),-73.74507264205737,40.745517145836956,625
945,"POLYGON ((-73.75003386222565 40.74939956051166, -73.73996749884131 40.74929008632266, -73.73982294434019 40.756945562496796, -73.74989046183026 40.75705506607437, -73.75003386222565 40.74939956051166))",POINT (-73.74492869227808 40.75317264202896),-73.74492869227808,40.75317264202896,626
946,"POLYGON ((-73.74989046183026 40.75705506607437, -73.73982294434019 40.756945562496796, -73.73967833425384 40.76460102805906, -73.74974700629318 40.764710561031876, -73.74989046183026 40.75705506607437))",POINT (-73.7447846871474 40.76082812761274),-73.7447846871474,40.76082812761274,627
947,"POLYGON ((-73.74974700629318 40.764710561031876, -73.73967833425384 40.76460102805906, -73.73953366855801 40.77225648300888, -73.74960349559034 40.772366045383585, -73.74974700629318 40.764710561031876))",POINT (-73.74464062664116 40.7684836025877),-73.74464062664116,40.7684836025877,628
948,"POLYGON ((-73.74960349559034 40.772366045383585, -73.73953366855801 40.77225648300888, -73.73938894722846 40.77991192734562, -73.74945992969771 40.780021519128915, -73.74960349559034 40.772366045383585))",POINT (-73.74449651073527 40.776139066953235),-73.74449651073527,40.776139066953235,629
962,"POLYGON ((-73.74184166009965 40.64976793065309, -73.73179031506366 40.64965796326145, -73.73164533263869 40.6573135477979, -73.74169782600801 40.65742354472667, -73.74184166009965 40.64976793065309))",POINT (-73.73674378393409 40.65354081953184),-73.73674378393409,40.65354081953184,630
963,"POLYGON ((-73.74169782600801 40.65742354472667, -73.73164533263869 40.6573135477979, -73.73150029450115 40.66496912172367, -73.7415539366448 40.665079148196234, -73.74169782600801 40.65742354472667))",POINT (-73.73659934792904 40.66119641355276),-73.73659934792904,40.66119641355276,631
964,"POLYGON ((-73.7415539366448 40.665079148196234, -73.73150029450115 40.66496912172367, -73.73135520062681 40.67262468503812, -73.741409991986 40.672734741061156, -73.7415539366448 40.665079148196234))",POINT (-73.73645485641988 40.668851996966005),-73.73645485641988,40.668851996966005,632
965,"POLYGON ((-73.741409991986 40.672734741061156, -73.73135520062681 40.67262468503812, -73.73121005099141 40.68028023774067, -73.74126599200756 40.68039032332084, -73.741409991986 40.672734741061156))",POINT (-73.73631030938243 40.67650756977098),-73.73631030938243,40.67650756977098,633
966,"POLYGON ((-73.74126599200756 40.68039032332084, -73.73121005099141 40.68028023774067, -73.73106484557071 40.687935779830674, -73.74112193668539 40.68804589497468, -73.74126599200756 40.68039032332084))",POINT (-73.73616570679256 40.68416313196709),-73.73616570679256,40.68416313196709,634
967,"POLYGON ((-73.74112193668539 40.68804589497468, -73.73106484557071 40.687935779830674, -73.73091958434044 40.69559131130757, -73.74097782599543 40.69570145602208, -73.74112193668539 40.68804589497468))",POINT (-73.73602104862609 40.691818683553706),-73.73602104862609,40.691818683553706,635
968,"POLYGON ((-73.74097782599543 40.69570145602208, -73.73091958434044 40.69559131130757, -73.73077426727629 40.70324683217071, -73.74083365991359 40.70335700646242, -73.74097782599543 40.69570145602208))",POINT (-73.73587633485884 40.69947422453024),-73.73587633485884,40.69947422453024,636
969,"POLYGON ((-73.74083365991359 40.70335700646242, -73.73077426727629 40.70324683217071, -73.73062889435397 40.710902342419516, -73.74068943841573 40.7110125462951, -73.74083365991359 40.70335700646242))",POINT (-73.73573156546662 40.70712975489609),-73.73573156546662,40.70712975489609,637
970,"POLYGON ((-73.74068943841573 40.7110125462951, -73.73062889435397 40.710902342419516, -73.73048346554916 40.71855784205336, -73.74054516147774 40.71866807551954, -73.74068943841573 40.7110125462951))",POINT (-73.73558674042516 40.71478527465063),-73.73558674042516,40.71478527465063,638
971,"POLYGON ((-73.74054516147774 40.71866807551954, -73.73048346554916 40.71855784205336, -73.7303379808375 40.72621333107166, -73.74040082907547 40.72632359413512, -73.74054516147774 40.71866807551954))",POINT (-73.73544185971028 40.72244078379328),-73.73544185971028,40.72244078379328,639
972,"POLYGON ((-73.74040082907547 40.72632359413512, -73.7303379808375 40.72621333107166, -73.73019244019468 40.73386880947378, -73.74025644118475 40.73397910214123, -73.74040082907547 40.72632359413512))",POINT (-73.73529692329772 40.730096282323416),-73.73529692329772,40.730096282323416,640
973,"POLYGON ((-73.74025644118475 40.73397910214123, -73.73019244019468 40.73386880947378, -73.7300468435963 40.741524277259174, -73.74011199778144 40.74163459953727, -73.74025644118475 40.73397910214123))",POINT (-73.7351519311632 40.737751770240436),-73.7351519311632,40.737751770240436,641
974,"POLYGON ((-73.74011199778144 40.74163459953727, -73.7300468435963 40.741524277259174, -73.72990119101799 40.749179734427166, -73.73996749884131 40.74929008632266, -73.74011199778144 40.74163459953727))",POINT (-73.73500688328247 40.74540724754376),-73.73500688328247,40.74540724754376,642
975,"POLYGON ((-73.73996749884131 40.74929008632266, -73.72990119101799 40.749179734427166, -73.72975548243534 40.75683518097719, -73.73982294434019 40.756945562496796, -73.73996749884131 40.74929008632266))",POINT (-73.73486177963122 40.75306271423277),-73.73486177963122,40.75306271423277,643
976,"POLYGON ((-73.73982294434019 40.756945562496796, -73.72975548243534 40.75683518097719, -73.72960971782395 40.764490616908645, -73.73967833425384 40.76460102805906, -73.73982294434019 40.756945562496796))",POINT (-73.73471662018514 40.76071817030688),-73.73471662018514,40.76071817030688,644
977,"POLYGON ((-73.73967833425384 40.76460102805906, -73.72960971782395 40.764490616908645, -73.72946389715939 40.77214604222094, -73.73953366855801 40.77225648300888, -73.73967833425384 40.76460102805906))",POINT (-73.73457140491989 40.768373615765455),-73.73457140491989,40.768373615765455,645
992,"POLYGON ((-73.73179031506366 40.64965796326145, -73.721739025716 40.64954712123429, -73.72159289498194 40.65720267599881, -73.73164533263869 40.6573135477979, -73.73179031506366 40.64965796326145))",POINT (-73.7266918925855 40.65343039999441),-73.7266918925855,40.65343039999441,646
996,"POLYGON ((-73.73121005099141 40.68028023774067, -73.72115416576057 40.68016927658535, -73.72100781026562 40.68782478887651, -73.73106484557071 40.687935779830674, -73.73121005099141 40.68028023774067))",POINT (-73.7261092186297 40.684052593757905),-73.7261092186297,40.684052593757905,647
1002,"POLYGON ((-73.7303379808375 40.72621333107166, -73.72027518853074 40.726102191022036, -73.72012849516014 40.73375763958482, -73.73019244019468 40.73386880947378, -73.7303379808375 40.72621333107166))",POINT (-73.7252335266592 40.72998556590528),-73.7252335266592,40.72998556590528,648
1003,"POLYGON ((-73.73019244019468 40.73386880947378, -73.72012849516014 40.73375763958482, -73.7199817453911 40.74141307752411, -73.7300468435963 40.741524277259174, -73.73019244019468 40.73386880947378))",POINT (-73.72508738156327 40.73764102409728),-73.72508738156327,40.73764102409728,649
1004,"POLYGON ((-73.7300468435963 40.741524277259174, -73.7199817453911 40.74141307752411, -73.71983493919898 40.74906850483925, -73.72990119101799 40.749179734427166, -73.7300468435963 40.741524277259174))",POINT (-73.72494118027808 40.74529647166886),-73.72494118027808,40.74529647166886,650
1005,"POLYGON ((-73.72990119101799 40.749179734427166, -73.71983493919898 40.74906850483925, -73.71968807655924 40.756723921529655, -73.72975548243534 40.75683518097719, -73.72990119101799 40.749179734427166))",POINT (-73.72479492277917 40.752951908619366),-73.72479492277917,40.752951908619366,651
1006,"POLYGON ((-73.72975548243534 40.75683518097719, -73.71968807655924 40.756723921529655, -73.71954115744725 40.76437932759472, -73.72960971782395 40.764490616908645, -73.72975548243534 40.75683518097719))",POINT (-73.72464860904202 40.76060733494823),-73.72464860904202,40.76060733494823,652
1032,"POLYGON ((-73.72027518853074 40.726102191022036, -73.71021245259787 40.725990174000415, -73.71006460652409 40.73364559248852, -73.72012849516014 40.73375763958482, -73.72027518853074 40.726102191022036))",POINT (-73.71517018618542 40.729873972390365),-73.71517018618542,40.729873972390365,653
1033,"POLYGON ((-73.72012849516014 40.73375763958482, -73.71006460652409 40.73364559248852, -73.70991670360893 40.7413010003463, -73.7199817453911 40.74141307752411, -73.72012849516014 40.73375763958482))",POINT (-73.71502288815256 40.737529400621966),-73.71502288815256,40.737529400621966,654
1034,"POLYGON ((-73.7199817453911 40.74141307752411, -73.70991670360893 40.7413010003463, -73.70976874382762 40.74895639757312, -73.71983493919898 40.74906850483925, -73.7199817453911 40.74141307752411))",POINT (-73.71487553348743 40.74518481822634),-73.71487553348743,40.74518481822634,655
1035,"POLYGON ((-73.71983493919898 40.74906850483925, -73.70976874382762 40.74895639757312, -73.70962072715538 40.7566117841684, -73.71968807655924 40.756723921529655, -73.71983493919898 40.74906850483925))",POINT (-73.71472812216537 40.752840225202874),-73.71472812216537,40.752840225202874,656
1036,"POLYGON ((-73.71968807655924 40.756723921529655, -73.70962072715538 40.7566117841684, -73.7094726535674 40.76426716013151, -73.71954115744725 40.76437932759472, -73.71968807655924 40.756723921529655))",POINT (-73.71458065416165 40.76049562155096),-73.71458065416165,40.76049562155096,657
1063,"POLYGON ((-73.71006460652409 40.73364559248852, -73.7000007747294 40.73353266819915, -73.69985171869291 40.741188045740024, -73.70991670360893 40.7413010003463, -73.71006460652409 40.73364559248852))",POINT (-73.70495845137411 40.737416899828744),-73.70495845137411,40.737416899828744,658
1064,"POLYGON ((-73.70991670360893 40.7413010003463, -73.69985171869291 40.741188045740024, -73.69970260534718 40.74884341264308, -73.70976874382762 40.74895639757312, -73.70991670360893 40.7413010003463))",POINT (-73.70480994335371 40.7450722872305),-73.70480994335371,40.7450722872305,659
1065,"POLYGON ((-73.70976874382762 40.74895639757312, -73.69970260534718 40.74884341264308, -73.69955343466725 40.756498768907726, -73.70962072715538 40.7566117841684, -73.70976874382762 40.74895639757312))",POINT (-73.7046613782332 40.75272766399756),-73.7046613782332,40.75272766399756,660
